,날짜,스크린수,스크린점유율,상영횟수,상영점유율,좌석수,좌석점유율,좌석판매율,매출액,매출액증감(전일대비),관객수,관객수증감(전일대비),누적매출액,누적관객수,순위,영화이름
0,2017-10-03,600,0.102,2395,0.13,324006,0.11,0.507,1377207900,1377207900 ( 100.0% ),164399,164399 ( 100.0% ),1634269500,194807,3,050_범죄도시.xlsx
1,2017-10-04,687,0.117,2464,0.135,330818,0.113,0.624,1737787900,360580000 ( 26.2% ),206458,42059 ( 25.6% ),3372057400,401265,3,050_범죄도시.xlsx
2,2017-10-05,871,0.143,2966,0.159,402681,0.135,0.688,2305372600,567584700 ( 32.7% ),277219,70761 ( 34.3% ),5677430000,678484,3,050_범죄도시.xlsx
3,2017-10-06,1007,0.158,3460,0.185,484791,0.162,0.688,2764014054,458641454 ( 19.9% ),333298,56079 ( 20.2% ),8441444054,1011782,2,050_범죄도시.xlsx
4,2017-10-07,1158,0.18,4065,0.217,602362,0.201,0.614,3087016738,323002684 ( 11.7% ),369907,36609 ( 11.0% ),11528460792,1381689,2,050_범죄도시.xlsx
5,2017-10-08,1315,0.202,4545,0.243,697840,0.233,0.61,3573605100,486588362 ( 15.8% ),425472,55565 ( 15.0% ),15102065892,1807161,1,050_범죄도시.xlsx
6,2017-10-09,1266,0.208,4784,0.265,758245,0.263,0.532,3387916200,-185688900 ( -5.2% ),403114,-22358 ( -5.3% ),18489982092,2210275,1,050_범죄도시.xlsx
7,2017-10-10,1020,0.219,4689,0.297,784779,0.304,0.227,1342148600,-2045767600 ( -60.4% ),178322,-224792 ( -55.8% ),19832130692,2388597,1,050_범죄도시.xlsx
8,2017-10-11,1045,0.226,4819,0.305,812146,0.315,0.219,1332961800,-9186800 ( -0.7% ),177691,-631 ( -0.4% ),21165092492,2566288,1,050_범죄도시.xlsx
9,2017-10-12,898,0.176,3841,0.228,712434,0.259,0.218,1176894500,-156067300 ( -11.7% ),155478,-22213 ( -12.5% ),22341986992,2721766,1,050_범죄도시.xlsx
10,2017-10-13,974,0.185,4187,0.247,782594,0.284,0.249,1647544963,470650463 ( 40.0% ),195106,39628 ( 25.5% ),23989531955,2916872,1,050_범죄도시.xlsx
11,2017-10-14,1127,0.195,5215,0.29,1012042,0.348,0.392,3385157918,1737612955 ( 105.5% ),396245,201139 ( 103.1% ),27374689873,3313117,1,050_범죄도시.xlsx
12,2017-10-15,1116,0.196,5224,0.297,1014747,0.357,0.355,3091097200,-294060718 ( -8.7% ),360349,-35896 ( -9.1% ),30465787073,3673466,1,050_범죄도시.xlsx
13,2017-10-16,1039,0.212,4852,0.305,934395,0.36,0.142,1008812400,-2082284800 ( -67.4% ),132489,-227860 ( -63.2% ),31474599473,3805955,1,050_범죄도시.xlsx
14,2017-10-17,1070,0.21,4857,0.306,929815,0.359,0.137,968249600,-40562800 ( -4.0% ),127832,-4657 ( -3.5% ),32442849073,3933787,1,050_범죄도시.xlsx
15,2017-10-18,1074,0.21,4936,0.31,939144,0.363,0.137,972578000,4328400 ( 0.4% ),128403,571 ( 0.4% ),33415427073,4062190,1,050_범죄도시.xlsx
16,2017-10-19,826,0.143,3730,0.222,681086,0.246,0.173,894168800,-78409200 ( -8.1% ),117775,-10628 ( -8.3% ),34309595873,4179965,1,050_범죄도시.xlsx
17,2017-10-20,885,0.146,3935,0.227,718842,0.254,0.232,1404829044,510660244 ( 57.1% ),166800,49025 ( 41.6% ),35714424917,4346765,1,050_범죄도시.xlsx
18,2017-10-21,994,0.154,4596,0.248,855465,0.283,0.376,2747994941,1343165897 ( 95.6% ),321311,154511 ( 92.6% ),38462419858,4668076,1,050_범죄도시.xlsx
19,2017-10-22,986,0.155,4595,0.254,858032,0.29,0.349,2572164100,-175830841 ( -6.4% ),299116,-22195 ( -6.9% ),41034583958,4967192,1,050_범죄도시.xlsx
20,2017-10-23,906,0.164,4246,0.258,781009,0.287,0.14,824492100,-1747672000 ( -67.9% ),109005,-190111 ( -63.6% ),41859076058,5076197,1,050_범죄도시.xlsx
21,2017-10-24,914,0.16,4261,0.258,781820,0.287,0.128,757190300,-67301800 ( -8.2% ),100208,-8797 ( -8.1% ),42616266358,5176405,1,050_범죄도시.xlsx
22,2017-10-25,696,0.129,2665,0.16,380616,0.141,0.293,676147600,-81042700 ( -10.7% ),111470,11262 ( 11.2% ),43292413958,5287875,2,050_범죄도시.xlsx
23,2017-10-26,662,0.124,2697,0.162,384978,0.142,0.211,612166500,-63981100 ( -9.5% ),81135,-30335 ( -27.2% ),43904580458,5369010,2,050_범죄도시.xlsx
24,2017-10-27,687,0.127,2863,0.167,404284,0.145,0.267,909097722,296931222 ( 48.5% ),107996,26861 ( 33.1% ),44813678180,5477006,2,050_범죄도시.xlsx
25,2017-10-28,768,0.135,3237,0.179,462036,0.159,0.412,1618957524,709859802 ( 78.1% ),190514,82518 ( 76.4% ),46432635704,5667520,2,050_범죄도시.xlsx
26,2017-10-29,760,0.136,3211,0.182,456775,0.16,0.389,1516526700,-102430824 ( -6.3% ),177537,-12977 ( -6.8% ),47949162404,5845057,2,050_범죄도시.xlsx
27,2017-10-30,708,0.141,3109,0.19,436676,0.164,0.17,557734200,-958792500 ( -63.2% ),74380,-103157 ( -58.1% ),48506896604,5919437,2,050_범죄도시.xlsx
28,2017-10-31,717,0.139,3096,0.19,435999,0.164,0.168,545458400,-12275800 ( -2.2% ),73257,-1123 ( -1.5% ),49052355004,5992694,2,050_범죄도시.xlsx
29,2017-11-01,728,0.143,3153,0.194,444335,0.168,0.145,484800300,-60658100 ( -11.1% ),64455,-8802 ( -12.0% ),49537155304,6057149,2,050_범죄도시.xlsx
30,2017-11-02,550,0.104,1947,0.114,269405,0.097,0.168,343228200,-141572100 ( -29.2% ),45275,-19180 ( -29.8% ),49880383504,6102424,4,050_범죄도시.xlsx
31,2017-11-03,575,0.106,2036,0.116,285010,0.1,0.22,530506840,187278640 ( 54.6% ),62666,17391 ( 38.4% ),50410890344,6165090,3,050_범죄도시.xlsx
32,2017-11-04,610,0.104,2179,0.117,299873,0.1,0.364,939860367,409353527 ( 77.2% ),109027,46361 ( 74.0% ),51350750711,6274117,3,050_범죄도시.xlsx
33,2017-11-05,605,0.105,2145,0.118,299878,0.102,0.316,820742200,-119118167 ( -12.7% ),94881,-14146 ( -13.0% ),52171492911,6368998,3,050_범죄도시.xlsx
34,2017-11-06,547,0.109,2079,0.126,286885,0.106,0.132,289152000,-531590200 ( -64.8% ),37951,-56930 ( -60.0% ),52460644911,6406949,3,050_범죄도시.xlsx
35,2017-11-07,564,0.109,2093,0.127,291109,0.108,0.124,274367600,-14784400 ( -5.1% ),36032,-1919 ( -5.1% ),52735012511,6442981,3,050_범죄도시.xlsx
