,날짜,스크린수,스크린점유율,상영횟수,상영점유율,좌석수,좌석점유율,좌석판매율,매출액,매출액증감(전일대비),관객수,관객수증감(전일대비),누적매출액,누적관객수,순위,영화이름
0,2016-10-25,1173,0.192,2753,0.176,531817,0.205,0.222,1033096200,1025337200 ( 13214.8% ),117917,117288 ( 18646.7% ),1040855200,118546,2,073_닥터 스트레인지.xlsx
1,2016-10-26,1503,0.334,8544,0.523,1638471,0.604,0.266,2859676100,1826579900 ( 176.8% ),435068,317151 ( 269.0% ),3900531300,553614,1,073_닥터 스트레인지.xlsx
2,2016-10-27,1490,0.33,8495,0.52,1626947,0.603,0.14,1930838100,-928838000 ( -32.5% ),228451,-206617 ( -47.5% ),5831369400,782065,1,073_닥터 스트레인지.xlsx
3,2016-10-28,1500,0.33,8777,0.518,1684160,0.603,0.202,3131169773,1200331673 ( 62.2% ),340045,111594 ( 48.8% ),8962539173,1122110,1,073_닥터 스트레인지.xlsx
4,2016-10-29,1492,0.317,9138,0.511,1742825,0.593,0.398,6342278916,3211109143 ( 102.6% ),692976,352931 ( 103.8% ),15304818089,1815086,1,073_닥터 스트레인지.xlsx
5,2016-10-30,1464,0.314,8746,0.504,1673540,0.587,0.349,5338775900,-1003503016 ( -15.8% ),584286,-108690 ( -15.7% ),20643593989,2399372,1,073_닥터 스트레인지.xlsx
6,2016-10-31,1363,0.32,7897,0.488,1535958,0.574,0.11,1430316400,-3908459500 ( -73.2% ),168858,-415428 ( -71.1% ),22073910389,2568230,1,073_닥터 스트레인지.xlsx
7,2016-11-01,1366,0.314,7699,0.485,1494840,0.568,0.096,1223706900,-206609500 ( -14.4% ),143117,-25741 ( -15.2% ),23297617289,2711347,1,073_닥터 스트레인지.xlsx
8,2016-11-02,1284,0.303,7167,0.454,1410394,0.539,0.093,1119574100,-104132800 ( -8.5% ),131419,-11698 ( -8.2% ),24417191389,2842766,1,073_닥터 스트레인지.xlsx
9,2016-11-03,1126,0.244,6238,0.39,1260122,0.475,0.096,1043547900,-76026200 ( -6.8% ),121481,-9938 ( -7.6% ),25460739289,2964247,1,073_닥터 스트레인지.xlsx
10,2016-11-04,1156,0.241,6504,0.392,1309811,0.477,0.147,1794603406,751055506 ( 72.0% ),192189,70708 ( 58.2% ),27255342695,3156436,1,073_닥터 스트레인지.xlsx
11,2016-11-05,1213,0.231,7172,0.399,1410816,0.479,0.313,4112037127,2317433721 ( 129.1% ),441949,249760 ( 130.0% ),31367379822,3598385,1,073_닥터 스트레인지.xlsx
12,2016-11-06,1191,0.23,6926,0.399,1364713,0.48,0.27,3400823250,-711213877 ( -17.3% ),368054,-73895 ( -16.7% ),34768203072,3966439,1,073_닥터 스트레인지.xlsx
13,2016-11-07,1110,0.246,6071,0.392,1228103,0.477,0.072,752084400,-2648738850 ( -77.9% ),88046,-280008 ( -76.1% ),35520287472,4054485,1,073_닥터 스트레인지.xlsx
14,2016-11-08,1130,0.241,5980,0.388,1212257,0.474,0.066,680792700,-71291700 ( -9.5% ),80183,-7863 ( -8.9% ),36201080172,4134668,1,073_닥터 스트레인지.xlsx
15,2016-11-09,927,0.203,4842,0.311,993820,0.385,0.075,624810200,-55982500 ( -8.2% ),74145,-6038 ( -7.5% ),36825890372,4208813,1,073_닥터 스트레인지.xlsx
16,2016-11-10,913,0.195,4717,0.306,965318,0.377,0.071,580964700,-43845500 ( -7.0% ),68121,-6024 ( -8.1% ),37406855072,4276934,1,073_닥터 스트레인지.xlsx
17,2016-11-11,930,0.194,5063,0.311,1029228,0.381,0.11,1049216100,468251400 ( 80.6% ),112914,44793 ( 65.8% ),38456071172,4389848,1,073_닥터 스트레인지.xlsx
18,2016-11-12,951,0.178,5305,0.301,1066117,0.368,0.221,2202702300,1153486200 ( 109.9% ),236064,123150 ( 109.1% ),40658773472,4625912,1,073_닥터 스트레인지.xlsx
19,2016-11-13,932,0.177,5086,0.298,1029268,0.367,0.194,1858219300,-344483000 ( -15.6% ),199522,-36542 ( -15.5% ),42516992772,4825434,1,073_닥터 스트레인지.xlsx
20,2016-11-14,876,0.192,4536,0.299,945367,0.374,0.055,437636200,-1420583100 ( -76.4% ),51967,-147555 ( -74.0% ),42954628972,4877401,1,073_닥터 스트레인지.xlsx
