,날짜,스크린수,스크린점유율,상영횟수,상영점유율,좌석수,좌석점유율,좌석판매율,매출액,매출액증감(전일대비),관객수,관객수증감(전일대비),누적매출액,누적관객수,순위,영화이름
0,2014-07-23,1250,0.348,6252,0.447,1196270,0.523,0.461,4092186100,4092186100 ( 100.0% ),551841,551841 ( 100.0% ),4194787100,565805,1,098_군도 민란의 시대.xlsx
1,2014-07-24,1273,0.35,6374,0.448,1216395,0.523,0.345,3135948900,-956237200 ( -23.4% ),419127,-132714 ( -24.0% ),7330736000,984932,1,098_군도 민란의 시대.xlsx
2,2014-07-25,1295,0.36,6641,0.458,1260790,0.533,0.371,3741356393,605407493 ( 19.3% ),468320,49193 ( 11.7% ),11072092393,1453252,1,098_군도 민란의 시대.xlsx
3,2014-07-26,1394,0.37,7119,0.473,1330839,0.543,0.654,7013767795,3272411402 ( 87.5% ),870278,401958 ( 85.8% ),18085860188,2323530,1,098_군도 민란의 시대.xlsx
4,2014-07-27,1379,0.372,6959,0.473,1298007,0.541,0.601,6247999600,-765768195 ( -10.9% ),779539,-90739 ( -10.4% ),24333859788,3103069,1,098_군도 민란의 시대.xlsx
5,2014-07-28,1264,0.36,6428,0.452,1225295,0.528,0.234,2145240700,-4102758900 ( -65.7% ),286565,-492974 ( -63.2% ),26479100488,3389634,1,098_군도 민란의 시대.xlsx
6,2014-07-29,1280,0.355,6384,0.448,1215855,0.524,0.209,1895388300,-249852400 ( -11.6% ),254286,-32279 ( -11.3% ),28374488788,3643920,1,098_군도 민란의 시대.xlsx
7,2014-07-30,806,0.234,3746,0.258,599963,0.252,0.296,1201269900,-694118400 ( -36.6% ),177631,-76655 ( -30.1% ),29575758688,3821551,2,098_군도 민란의 시대.xlsx
8,2014-07-31,680,0.18,2947,0.198,471038,0.193,0.287,1002750100,-198519800 ( -16.5% ),134986,-42645 ( -24.0% ),30578508788,3956537,3,098_군도 민란의 시대.xlsx
9,2014-08-01,654,0.17,2699,0.179,422828,0.172,0.348,1182762369,180012269 ( 18.0% ),147005,12019 ( 8.9% ),31761271157,4103542,3,098_군도 민란의 시대.xlsx
10,2014-08-02,580,0.146,2231,0.144,339834,0.134,0.583,1591834367,409071998 ( 34.6% ),198125,51120 ( 34.8% ),33353105524,4301667,3,098_군도 민란의 시대.xlsx
11,2014-08-03,553,0.139,1995,0.13,300272,0.12,0.573,1375720600,-216113767 ( -13.6% ),171917,-26208 ( -13.2% ),34728826124,4473584,3,098_군도 민란의 시대.xlsx
12,2014-08-04,513,0.14,1991,0.134,280685,0.116,0.342,721173100,-654547500 ( -47.6% ),95889,-76028 ( -44.2% ),35449999224,4569473,4,098_군도 민란의 시대.xlsx
13,2014-08-05,503,0.132,1873,0.126,261111,0.108,0.291,563167100,-158006000 ( -21.9% ),75979,-19910 ( -20.8% ),36013166324,4645452,4,098_군도 민란의 시대.xlsx
14,2014-08-06,246,0.062,543,0.036,64868,0.026,0.293,139639900,-423527200 ( -75.2% ),19006,-56973 ( -75.0% ),36152806224,4664458,6,098_군도 민란의 시대.xlsx
15,2014-08-07,233,0.056,495,0.033,58497,0.024,0.272,117147900,-22492000 ( -16.1% ),15940,-3066 ( -16.1% ),36269954124,4680398,6,098_군도 민란의 시대.xlsx
16,2014-08-08,231,0.056,454,0.03,54556,0.022,0.314,133549292,16401392 ( 14.0% ),17117,1177 ( 7.4% ),36403503416,4697515,6,098_군도 민란의 시대.xlsx
17,2014-08-09,212,0.05,397,0.025,47270,0.018,0.5,184168783,50619491 ( 37.9% ),23615,6498 ( 38.0% ),36587672199,4721130,6,098_군도 민란의 시대.xlsx
18,2014-08-10,208,0.05,381,0.025,44195,0.018,0.456,156299900,-27868883 ( -15.1% ),20151,-3464 ( -14.7% ),36743972099,4741281,6,098_군도 민란의 시대.xlsx
19,2014-08-11,221,0.056,446,0.03,53554,0.022,0.21,82440500,-73859400 ( -47.3% ),11236,-8915 ( -44.2% ),36826412599,4752517,6,098_군도 민란의 시대.xlsx
20,2014-08-12,224,0.054,432,0.029,52005,0.022,0.214,81688500,-752000 ( -0.9% ),11129,-107 ( -1.0% ),36908101099,4763646,6,098_군도 민란의 시대.xlsx
21,2014-08-13,23,0.006,35,0.002,4621,0.002,0.182,6216500,-75472000 ( -92.4% ),841,-10288 ( -92.4% ),36914317599,4764487,14,098_군도 민란의 시대.xlsx
22,2014-08-14,20,0.005,35,0.002,4428,0.002,0.25,8265000,2048500 ( 33.0% ),1105,264 ( 31.4% ),36922582599,4765592,15,098_군도 민란의 시대.xlsx
23,2014-08-15,17,0.004,26,0.002,3759,0.001,0.429,12155000,3890000 ( 47.1% ),1611,506 ( 45.8% ),36934737599,4767203,13,098_군도 민란의 시대.xlsx
24,2014-08-16,19,0.004,29,0.002,4328,0.002,0.354,11490000,-665000 ( -5.5% ),1532,-79 ( -4.9% ),36946227599,4768735,13,098_군도 민란의 시대.xlsx
25,2014-08-17,18,0.004,25,0.002,3783,0.001,0.349,9760900,-1729100 ( -15.0% ),1321,-211 ( -13.8% ),36955988499,4770056,13,098_군도 민란의 시대.xlsx
26,2014-08-18,18,0.005,30,0.002,3898,0.002,0.141,4092500,-5668400 ( -58.1% ),551,-770 ( -58.3% ),36960080999,4770607,17,098_군도 민란의 시대.xlsx
27,2014-08-19,20,0.005,38,0.003,4743,0.002,0.152,5448500,1356000 ( 33.1% ),722,171 ( 31.0% ),36965529499,4771329,18,098_군도 민란의 시대.xlsx
28,2014-08-20,6,0.001,10,0.001,924,0.0,0.173,1173000,-4275500 ( -78.5% ),160,-562 ( -77.8% ),36966702499,4771489,43,098_군도 민란의 시대.xlsx
29,2014-08-21,7,0.002,10,0.001,1604,0.001,0.42,3299000,2126000 ( 181.2% ),674,514 ( 321.3% ),36970001499,4772163,27,098_군도 민란의 시대.xlsx
30,2014-08-22,9,0.002,12,0.001,1461,0.001,0.149,1847000,-1452000 ( -44.0% ),217,-457 ( -67.8% ),36971848499,4772380,33,098_군도 민란의 시대.xlsx
31,2014-08-23,8,0.002,13,0.001,1598,0.001,0.247,3087000,1240000 ( 67.1% ),394,177 ( 81.6% ),36974935499,4772774,26,098_군도 민란의 시대.xlsx
32,2014-08-24,8,0.002,12,0.001,1466,0.001,0.196,2326000,-761000 ( -24.7% ),287,-107 ( -27.2% ),36977261499,4773061,28,098_군도 민란의 시대.xlsx
33,2014-08-25,8,0.002,11,0.001,1348,0.001,0.093,886000,-1440000 ( -61.9% ),125,-162 ( -56.4% ),36978147499,4773186,47,098_군도 민란의 시대.xlsx
34,2014-08-26,7,0.002,10,0.001,1242,0.001,0.102,911500,25500 ( 2.9% ),127,2 ( 1.6% ),36979058999,4773313,47,098_군도 민란의 시대.xlsx
35,2014-08-27,5,0.001,10,0.001,1028,0.0,0.131,971000,59500 ( 6.5% ),135,8 ( 6.3% ),36980029999,4773448,48,098_군도 민란의 시대.xlsx
36,2014-08-28,3,0.001,4,0.0,388,0.0,0.201,537500,-433500 ( -44.6% ),78,-57 ( -42.2% ),36980567499,4773526,53,098_군도 민란의 시대.xlsx
37,2014-08-29,5,0.001,6,0.0,1143,0.0,0.073,530500,-7000 ( -1.3% ),83,5 ( 6.4% ),36981097999,4773609,44,098_군도 민란의 시대.xlsx
38,2014-08-30,4,0.001,6,0.0,718,0.0,0.182,967500,437000 ( 82.4% ),131,48 ( 57.8% ),36982065499,4773740,45,098_군도 민란의 시대.xlsx
